,brand_en,sim,cleaned_brand,certain,check
90,visee,"[('iselect', 67), ('idee', 67), ('visee avant', 62), ('wide view', 57), ('isleaf', 55), ('akvile', 55), ('kissme', 55), ('useemi', 55), ('lirene', 55), ('disney', 55), ('noble isle', 53), ('mistine', 50), ('rosette', 50), ('she', 50), ('kisetsu', 50), ('miss seesaw', 50), ('see you', 50), ('bioneed', 50), ('vitamer', 50)]",visee,[],0
91,arctic,"[('arcticpet', 80), ('natice', 67), ('farcent', 62), ('maychic', 62), ('arencia', 62), ('artisan', 62), ('nacific', 62), ('kitchen art', 59), ('acmedica', 57), ('ariel', 55), ('vacci', 55), ('ariul', 55), ('ikari', 55), ('amice', 55), ('artis di voce', 53), ('pharmaact', 53), ('black ice', 53), ('rico baby', 53), ('nailmatic', 53)]",arctic,[],0
92,doutor,"[('ducato', 67), ('soto', 60), ('dior', 60), ('duru', 60), ('domo', 60), ('outdoorbase', 59), ('torotoro', 57), ('motorola', 57), ('ecostore', 57), ('double power', 56), ('sour3', 55), ('lotto', 55), ('e.dot', 55), ('oster', 55), ('omory', 55), ('lador', 55), ('evolution', 53), ('jmsolution', 50), ('butler', 50)]",doutor,[],0
93,switch,"[('swift', 73), ('smartwatch', 62), ('nicoh', 55), ('twist', 55), ('swissdent', 53), ('kitchenaid', 50), ('rausch', 50), ('siroca', 50), ('kitcat', 50), ('1st choice', 50), ('frosch', 50), ('h.city', 50), ('t-sing', 50), ('milk touch', 50), ('tc', 50)]",switch,[],0
94,t core,"[('crest', 73), ('r.o.c.s', 62), ('r.o.c.s.', 62), ('gourmet', 62), ('more', 60), ('cure', 60), ('converse', 57), ('tom ford', 57), ('t.c.star', 57), ('ecostore', 57), ('cozy pet', 57), ('natures care', 56), ('vt cosmetics', 56), (""coffret d'or"", 56), ('tribo coffee', 56), ('biore', 55), ('dr.vt', 55), ('cooler master', 53), ('dr.choice', 53)]",t core,[],0
95,ahc,"[('dhc', 67), ('abc', 67), ('htc', 67), ('aoc', 67), ('lac', 67), ('aha', 67), ('ace', 67), ('afc', 67), ('nac', 67), ('maychic', 60), ('face+', 57), ('ayce', 57), ('lachesca', 55), ('nailholic', 50), ('m.a.c', 50), ('jacks', 50), ('a.h.c', 50), ('asahi', 50), ('vacci', 50)]",ahc,[],0
96,argelan,"[('ariel', 67), ('ayerllan', 67), ('ardell', 62), ('algemarin', 62), ('arlink', 62), ('farlin', 62), ('darling', 57), ('farcent', 57), ('karalla', 57), ('aquagen', 57), ('balzano', 57), ('arencia', 57), ('artisan', 57), ('fala', 55), ('ange', 55), ('baan', 55), ('care linkage', 53), ('sparkeau', 53), ('coghlans', 53)]",argelan,[],0
97,amida,"[('midea', 80), ('adidas', 73), ('zavida', 73), ('akimia', 73), ('hida', 67), ('miau', 67), ('mama', 67), ('familia', 67), ('amadana', 67), ('acmedica', 62), ('samdasoo', 62), ('aveda', 60), ('avila', 60), ('taiga', 60), ('akuma', 60), ('amice', 60), ('aroma', 60), ('azoma', 60), ('amino', 60)]",amida,[],0
98,tom ford,"[('ford', 67), ('t core', 57), ('joroma', 57), ('foramen', 53), ('flormar', 53), ('medi flower', 53), ('so good', 53), ('formosa', 53), ('soto', 50), ('robert timms', 50), ('the ordinary', 50), ('woman method', 50), (""coffret d'or"", 50), ('torotoro', 50), ('odlo', 50), ('domo', 50), ('natural food', 50), (""i'm from"", 50)]",tom ford,[],0
99,farm stay,"[('a star', 67), ('formosa', 62), ('fresa', 57), ('star fashion', 57), ('aroma', 57), ('polarstar', 56), ('dr.spa', 53), ('saraya', 53), (""mod's hair"", 53), ('arnest', 53), ('mod’s hair', 53), ('amstel', 53), ('sang-a', 53), ('tokyo star', 53), ('arex sport', 53), ('flormar', 50), ('farcent', 50), ('st.malo', 50), ('from nature', 50)]",farm stay,[],0
100,lotto,"[('lotte', 80), ('soto', 67), ('lobo', 67), ('labiotte', 62), ('patto', 60), ('teteo', 60), ('lotus', 60), ('yotta', 60), ('logos', 60), ('doutor', 55), ('bloody', 55), ('jigott', 55), ('zettoc', 55), ('lapolo', 55), ('bonton', 55), ('hellokitty', 53), ('st.malo', 50), ('rosette', 50), ('chacott', 50)]",lotto,[],0
101,uno,"[('juono', 75), ('bruno', 75), ('yunos', 75), ('unt', 67), ('now!', 67), ('suunto', 67), ('nor.', 67), ('kumnong', 60), ('lunasol', 60), ('luna', 57), ('noyl', 57), ('osun', 57), ('suuen', 50), ('sukin', 50), ('vosun', 50), ('nicoh', 50), ('nokia', 50), ('ringo', 50), ('abuns', 50)]",uno,[],0
102,ciao,"[('ciaoke', 80), ('capitano', 67), ('chicco', 60), ('carome.', 60), ('ducato', 60), ('aoc', 57), ('cap', 57), ('vt cica', 55), ('calypso', 55), ('chacott', 55), ('diadora', 55), ('vitabox', 55), ('arencia', 55), ('corsica', 55), ('chinook', 55), ('cj lion', 55), ('scentio', 55), ('champion', 50), ('fila', 50)]",ciao,[],0
103,unlabel,"[('najel', 67), ('lunasol', 57), ('unclewu', 57), ('le labo', 57), ('luna', 55), ('nabi', 55), ('lebelage', 53), ('nanolabo', 53), ('labiotte', 53), ('ariel', 50), ('uni water', 50), ('labo labo', 50), ('nail labo', 50), ('w.lab', 50), ('tklab', 50), ('belif', 50)]",unlabel,[],0
104,h2o,"[('hoi', 67), ('hola', 57), ('hori', 57), ('hoya', 57), ('honk', 57), ('hito', 57), ('hojo', 57), ('honey', 50), ('kesho', 50), ('homei', 50), ('homer', 50), ('ahoye', 50)]",h2o,[],0
105,unny club,"[('im unny', 62), ('club', 62), ('color club', 53), ('lululun', 50)]",unny club,[],0
106,dyson,"[('sony', 67), ('dydo', 67), ('sabon', 60), ('solan', 60), ('demon', 60), ('devon', 60), ('downy', 60), ('duskin', 55), ('flyone', 55), ('disney', 55), ('daisho', 55), ('watsons', 50), ('on the body', 50), ('calypso', 50), ('thomson', 50), ('madonna', 50), ('so good', 50), ('diplona', 50), ('one', 50)]",dyson,[],0
107,asahi,"[('casa', 67), ('sasa', 67), ('hau sanh', 62), ('nadeshia', 62), ('loshi', 60), ('masil', 60), ('sakio', 60), ('orasi', 60), ('yamaki', 55), ('rausch', 55), ('suisai', 55), ('shills', 55), ('bandai', 55), ('lanami', 55), ('sang-a', 55), ('daisho', 55), ('a star', 55), ('snails', 55), ('ahc', 50)]",asahi,[],0
108,crest,"[('t core', 73), ('arnest', 73), ('le creuset', 67), ('cure', 67), ('rasto', 60), ('fresa', 60), ('cheers', 55), ('carome.', 55), ('lestar', 55), ('tcstar', 55), ('csmart+', 55), ('petest', 55), ('prreti', 55), ('secret key', 53), ('arex sport', 53), ('chifure', 50), ('yeaster', 50), ('catfeet', 50), ('3ce', 50)]",crest,[],0
109,lb,"[('mlb', 80), ('lobo', 67), ('club', 67), ('b +', 67), ('w.lab', 57), ('tklab', 57), ('mk lab', 50), ('lg', 50), ('hb', 50), ('sl', 50), ('pl', 50), (""d'alba"", 50), ('bh', 50)]",lb,[],0
110,cnp laboratory,"[('labo labo', 52), ('polarstar', 52), ('pato.pato', 52), ('color club', 50), ('canary', 50)]",cnp laboratory,[],0
111,esfolio,"[('espoir', 62), ('evolution', 62), ('jmsolution', 59), ('soto', 55), ('sole', 55), ('odlo', 55), ('ioio', 55), ('feso', 55), ('ecologic', 53), ('ergolink', 53), ('orion', 50), ('flair', 50), ('aesop', 50), ('elishacoy', 50), ('filco', 50), ('sakio', 50), ('kesho', 50), ('solac', 50), ('petio', 50)]",esfolio,[],0
112,fila,"[('fala', 75), ('familia', 73), ('avila', 67), ('flair', 67), ('filco', 67), ('milani', 60), ('isleaf', 60), ('frudia', 60), ('fossil', 60), ('lac', 57), ('neoflam', 55), ('flormar', 55), ('biolead', 55), ('firefly', 55), ('diplona', 55), ('milklab', 55), ('wildalp', 55), ('lilfant', 55), ('flavour', 55)]",fila,[],0
113,haglofs,"[('haylou', 62), ('agf', 60), ('st.malo', 57), ('agoy', 55), ('loshi', 50), ('kangaroos', 50), ('flowfushi', 50), ('hiles', 50), ('lotus', 50), ('angfa', 50), ('logos', 50), ('valor', 50), ('goshu', 50)]",haglofs,[],0
114,age20's,"[('lafe’s', 62), ('ange', 55), ('avengers', 53), ('his cafe', 53), ('s+miracle', 50), ('aesop', 50)]",age20's,[],0
115,yeaster,"[('oster', 67), ('skater', 62), ('lestar', 62), ('amstel', 62), ('neatex', 62), ('a star', 62), ('cooler master', 60), ('beautymaker', 56), ('mestemacher', 56), ('evas', 55), ('maycheer', 53), ('justherb', 53), ('blackmonster', 53), ('ecostore', 53), ('gerolsteiner', 53), ('by terry', 53), ('rasto', 50), ('black monster', 50), ('crest', 50)]",yeaster,[],0
116,natures care,"[('nature garden', 80), ('nature face', 78), ('from nature', 70), ('care linkage', 67), ('naturie', 63), ('nature tree', 61), ('clair paris', 61), ('natureby', 60), ('naturals', 60), ('natural balance', 59), ('venus marble', 58), ('natural lady', 58), ('natural d', 57), ('t core', 56), ('arnest', 56), ('canary', 56), ('bare for bare', 56), ('dairy farmers', 56), ('naturehike', 55)]",natures care,[],0
117,glinter,"[('intex', 67), ('gerolsteiner', 63), ('lirene', 62), ('golife', 62), ('gold suite', 59), ('vitamer', 57), ('lilfant', 57), ('ergolink', 53), ('blackmonster', 53), ('blendtec', 53), ('gelovery', 53), ('labiotte', 53), ('bluepine', 53), ('black monster', 50), ('j-lin', 50), ('uni water', 50), ('oster', 50), ('flair', 50), ('lotte', 50)]",glinter,[],0
118,aibo,"[('aito', 75), ('azio', 75), ('sabon', 67), ('sakio', 67), ('kimbo', 67), ('amino', 67), ('irobot', 60), ('barrio', 60), ('daisho', 60), ('dibote', 60), ('abc', 57), ('aoc', 57), ('tabasco', 55), ('vitabox', 55), ('magicom', 55), ('dtaudio', 55), ('le labo', 55), ('champion', 50), ('ciao', 50)]",aibo,[],0
119,robert timms,"[('optimum', 53), ('rosette', 53), (""burt's bees"", 52), ('yves rocher', 52), ('manetti roberts', 52), ('mama butter', 52), ('sweep robot', 52), ('tom ford', 50), ('berioska', 50), ('time leisure', 50), (""i'm from"", 50)]",robert timms,[],0
120,happycall,"[('happy owl', 67), ('haylou', 53), ('happy bath', 53), ('pascual', 50), ('karalla', 50), ('soapspa', 50)]",happycall,[],0
121,kangaroos,"[('kangol', 67), ('granarolo', 67), ('nars', 62), ('avengers', 59), ('sangaria', 59), ('angfa', 57), ('brooks', 53), ('canary', 53), ('haglofs', 50), ('goodies', 50), ('kenwood', 50), ('so good', 50), ('brook’s', 50), ('niagara', 50)]",kangaroos,[],0
122,viridis virus,[],viridis virus,[],0
123,garmin,"[('amino', 73), ('algemarin', 67), ('jardin', 67), ('arlink', 67), ('gemini', 67), ('farlin', 67), ('darling', 62), ('gourmia', 62), ('artisan', 62), ('warm', 60), ('gavi', 60), ('champion', 57), ('sangaria', 57), ('kirin', 55), ('ariel', 55), ('orion', 55), ('amida', 55), ('aiken', 55), ('ringo', 55)]",garmin,[],0
124,etude house,"[('dr.hows', 56), ('myhouse', 56), ('see you', 56), ('shower mate', 55), ('dr.hsieh', 53), ('teteo', 50), ('leun plus', 50), ('etvos', 50), ('fiesta pure shine', 50), ('one house', 50), ('the laundress', 50), ('granola house', 50), ('esthe dew', 50)]",etude house,[],0
125,ozawakei,"[('atake', 62), ('okawa', 62), ('yamaki', 57), ('oakley', 57), ('himawari', 50), ('kozi', 50), ('oway', 50), ('ozen', 50), ('waiz', 50)]",ozawakei,[],0
126,too cool for school,"[('cooler master', 50)]",too cool for school,[],0
127,sweets sweets,"[('miss seesaw', 58), ('outsy select', 56), ('swissdent', 55), ('secret key', 52), (""burt's bees"", 50), ('essenso', 50), ('sweep robot', 50)]",sweets sweets,[],0
128,e-power,"[('a+ power', 86), ('double power', 74), ('down power', 71), ('shower mate', 67), ('powerbomb', 62), ('espoir', 62), ('powermate', 62), ('ecover', 62), ('arex sport', 59), ('super love', 59), ('to be white', 56), ('copper chef', 56), ('emo perfect', 56), ('tree walker', 56), ('tepe', 55), ('mother-k', 53), ('wonder trend', 53), ('gelovery', 53), ('ecowipes', 53)]",e-power,[],0
129,bloody,"[('leopold', 62), ('lobo', 60), ('bodytalk', 57), ('lotto', 55), ('omory', 55), ('logos', 55), ('wooly', 55), ('only good', 53), ('bladez', 50), ('bokbok', 50), ('brooks', 50), ('lapolo', 50), ('bowwow', 50), ('beloved&co', 50), ('bosley', 50), ('icooby', 50), ('noodle & boo', 50), ('noodle&boo', 50), ('bonton', 50)]",bloody,[],0
130,haken,"[('aiken', 80), ('shanen', 73), ('kent', 67), ('hanskin', 67), ('atake', 60), ('a’kin', 60), ('ak', 57), ('handme', 55), ('akvile', 55), ('andzen', 55), ('ciaoke', 55), ('oakley', 55), ('oven-baked', 53), ('handpurena', 53), ('alpecin', 50), ('argelan', 50), ('wadakan', 50), ('foramen', 50), ('ehrmann', 50)]",haken,[],0
131,gold suite,"[('golife', 62), ('golden', 62), ('super mild', 60), ('glinter', 59), ('goodies', 59), ('so good', 59), ('the orchid skin', 56), ('dr.hsieh', 56), ('dr.shine', 56), ('gerolsteiner', 55), ('oster', 53), ('olive', 53), (""lassie'el"", 53), ('goshu', 53), ('esthe dew', 53), ('super pad', 53), ('cooler master', 52), ('the body shop', 52), ('royal unibrew', 52)]",gold suite,[],0
132,glysomed,"[('yome', 67), ('glossyblossom', 57), ('flyone', 57), ('sohome', 57), ('calypso', 53), ('medi flower', 53), ('gourmet', 53), ('sole', 50), ('gelovery', 50)]",glysomed,[],0
133,ronever,"[('converse', 67), ('clover', 62), ('relove', 62), ('dr.wonder', 62), ('ecover', 62), ('one', 60), ('rosette', 57), ('oneroad', 57), ('bioneed', 57), ('mr.bone', 57), ('yves rocher', 56), ('deve', 55), ('bone', 55), ('under armour', 53), ('purederm', 53), ('wonder trend', 53), ('gelovery', 53), ('r-driver', 53), ('gerolsteiner', 53)]",ronever,[],0
134,the ordinary,"[('the orchid skin', 67), ('on the body', 61), ('the body shop', 56), ('the retinotime', 54), ('nature tree', 52), ('kitchen art', 52), ('moodmatcher', 52), ('botanical esthe', 52), ('the saem', 50), ('tom ford', 50), ('rire', 50), ('dr.hsieh', 50), ('dr.shine', 50)]",the ordinary,[],0
135,jmsolution,"[('evolution', 74), ('esfolio', 59), ('mistine', 59), ('makeup revolution', 59), ('cj lion', 59), ('soto', 57), ('mixim potion', 55), ('orion', 53), ('j-lin', 53), ('jo malone', 53), ('sukin', 53), ('profusion', 53), ('juono', 53), ('matsukiyo', 53), ('solan', 53), ('mizon', 53), ('doutor', 50), ('mihong', 50), ('suunto', 50)]",jmsolution,[],0
136,vt cica,"[('vt cosmetics', 63), ('kitcat', 62), ('kit cat', 57), ('corsica', 57), ('ciao', 55), ('city', 55), ('t.c.star', 53), ('acmedica', 53), ('tiki cat', 53), ('dr.choice', 50), ('v fau', 50), ('thai coco', 50), ('dr.vt', 50), ('ice river', 50), ('arcticpet', 50), ('ok choice', 50)]",vt cica,[],0
137,honeysuckle,"[('honey', 62), ('converse', 53), ('honk', 53), ('ahoye', 50)]",honeysuckle,[],0
138,doggyman,"[('romand', 57), ('coleman', 53), ('woman method', 50), ('coghlans', 50), ('moma', 50), ('domo', 50), ('hoya', 50), ('omax', 50), ('pettyman', 50)]",doggyman,[],0
139,hoi,"[('hori', 86), ('homei', 75), ('h2o', 67), ('opi', 67), ('osim', 57), ('hida', 57), ('hola', 57), ('orip', 57), ('pomi', 57), ('kozi', 57), ('koji', 57), ('hoya', 57), ('ioio', 57), ('honk', 57), ('hito', 57), ('thai', 57), ('hojo', 57), ('nailholic', 50), ('orion', 50)]",hoi,[],0
140,wadakan,"[('wildkin', 57), ('amadana', 57), ('one amadana', 56), ('baan', 55), ('kanokwan', 53), ('amida', 50), ('haken', 50), ('atake', 50), ('aiken', 50), ('aveda', 50), ('nakay', 50), ('wedar', 50), ('sant’anna', 50), ('luwak', 50), ('a’kin', 50), ('akuma', 50), ('edeka', 50)]",wadakan,[],0
141,r.q.polo,"[('lapolo', 57), ('rub lom', 53), ('odlo', 50), ('pola', 50)]",r.q.polo,[],0
142,lacroix,"[('romix', 67), ('aronyx', 62), ('lac', 60), ('maro', 55), ('alcatroz', 53), ('ariel', 50), ('loshi', 50), ('algemarin', 50), ('vacci', 50), ('flair', 50), ('banila co', 50), ('elishacoy', 50), ('filco', 50), ('solac', 50), ('lador', 50), ('lasko', 50), ('nail labo', 50), ('combi', 50), ('daodi', 50)]",lacroix,[],0
143,vivo,"[('vico', 75), ('rivo', 75), ('vv', 67), ('ivory', 67), ('ivenor', 60), ('vitabox', 55), ('alovivi', 55), ('ciao', 50), ('aibo', 50), ('vita', 50), ('purevivi', 50), ('dior', 50), ('vbot', 50), ('ifoa', 50), ('aito', 50), ('azio', 50), ('bv.i', 50), ('ioio', 50), ('gavi', 50)]",vivo,[],0
144,eunyul,"[('noyl', 60), ('eufy', 60), ('leun plus', 53), ('unidus', 50), ('beauty', 50), ('kuyura', 50), ('mercuryduo', 50)]",eunyul,[],0
145,goodies,"[('so good', 71), ('zoobies', 71), ('google', 62), ('golife', 62), ('golden', 62), ('gold suite', 59), ('prodiet', 57), ('ecowipes', 53), ('kangaroos', 50), ('hiles', 50), ('only good', 50), ('kokie', 50), ('olive', 50), ('daodi', 50), ('logos', 50), ('goshu', 50), ('greenwood', 50)]",goodies,[],0
146,mr&miss,"[('miss rose', 75), ('missha', 62), ('kissme', 62), ('miss seesaw', 56), ('tiss', 55), ('kiss', 55), ('mr.smart', 53), ('merbliss', 53), (""i'm from"", 53), ('pure mind', 50), ('kiss new york', 50), ('miller harris', 50)]",mr&miss,[],0
147,lechat,"[('lec', 67), ('chacott', 62), ('iselect', 62), ('alcatroz', 57), ('lachesca', 57), ('alyea', 55), ('catuna', 50), ('isleaf', 50), ('kitcat', 50), ('beauty', 50), ('ducato', 50), ('elecom', 50), ('lestar', 50), ('lideal', 50), ('jant blanc', 50), ('plants', 50), ('eclear', 50), ('bffect', 50), ('csmart+', 50)]",lechat,[],0
148,unt,"[('uno', 67), (""hunt's"", 67), ('uft', 67), ('suunto', 67), ('kent', 57), ('luna', 57), ('osun', 57), ('suuen', 50), ('uni water', 50), ('sukin', 50), ('vosun', 50), ('intex', 50), ('abuns', 50), ('juono', 50), ('kurun', 50), ('bruno', 50), ('yunos', 50), ('ktnet', 50), ('fasun', 50)]",unt,[],0
149,yamaki,"[('mama', 60), ('ayam', 60), ('ozawakei', 57), ('hallmark', 57), ('amida', 55), ('asahi', 55), ('atake', 55), ('masil', 55), ('sakio', 55), ('a’kin', 55), ('akuma', 55), ('amice', 55), ('aroma', 55), ('azoma', 55), ('amino', 55), ('algemarin', 53), ('ac makeup', 53), ('matsukiyo', 53), ('nailmatic', 53)]",yamaki,[],0
150,oppo,"[('poppop', 80), ('op', 67), ('onpro', 67), ('kopiko', 60), ('opi', 57), ('zoo', 57), ('sapporo', 55), ('soapspa', 55), ('leopold', 55), ('soto', 50), ('pony', 50), ('pupa', 50), ('koyo', 50), ('lobo', 50), ('orip', 50), ('pomi', 50), ('posy', 50), ('xoxo', 50), ('qpnp', 50)]",oppo,[],0
151,key coffee,"[('tcoffee', 71), ('yy bean coffee', 67), ('tribo coffee', 64), ('drip bag coffee', 56), (""coffret d'or"", 55), ('toffy', 53), ('ok choice', 53), ('t core', 50), ('le creuset', 50), ('ciaoke', 50), ('oakley', 50)]",key coffee,[],0
152,j-lin,"[('cj lion', 83), ('a’kin', 60), ('jo malone', 57), ('3w clinic', 57), ('flexin', 55), ('lirene', 55), ('jardin', 55), ('arlink', 55), ('farlin', 55), ('jmsolution', 53), ('fresh line', 53), ('alpecin', 50), ('glinter', 50), ('darling', 50), ('wildkin', 50), ('tarn ju', 50), ('hi-life', 50), ('dr. skin', 50), ('j/x', 50)]",j-lin,[],0
153,tescom,"[('tescoma', 92), ('elecom', 67), ('tabasco', 62), ('ecos', 60), ('feso', 60), ('tresemme', 57), ('staresso', 57), ('combo', 55), ('aesop', 55), ('teteo', 55), ('kesho', 55), ('combi', 55), ('tempo', 55), ('temba', 55), ('elishacoy', 53), ('carome.', 50), ('velcos', 50), ('ts', 50), ('tromso', 50)]",tescom,[],0
154,flexin,"[('farlin', 67), ('alpecin', 62), ('bluepine', 57), ('j-lin', 55), ('flair', 55), ('envin', 55), ('freiz', 55), ('algemarin', 53), ('allegrini', 53), ('refine', 50), ('lirene', 50), ('arlink', 50), ('gemini', 50), ('flyone', 50), ('fresh line', 50), ('golden', 50)]",flexin,[],0
155,jo malone,"[('aroma zone', 63), ('cj lion', 62), ('amino mason', 60), ('mamalove', 59), ('j-lin', 57), ('j.kao', 57), ('bon aroma', 56), ('one house', 56), ('b balance', 56), ('avalon', 53), ('jmsolution', 53), ('jojome', 53), ('romand', 53), ('joearo', 53), ('jordan', 53), ('fine color', 53), ('flyone', 53), ('oakley', 53), ('joroma', 53)]",jo malone,[],0
156,foramen,"[('forcans', 71), ('realme', 62), ('jordan', 62), ('franks', 62), ('flormar', 57), ('farcent', 57), ('gourmet', 57), ('formosa', 57), ('medi flower', 56), (""men's biore"", 56), ('more', 55), ('yome', 55), ('ifoa', 55), ('ozen', 55), ('face+', 55), ('ford', 55), ('tom ford', 53), ('b.friend', 53), ('biore', 50)]",foramen,[],0
157,tgc,"[('tc', 80), ('tcl', 67), ('htc', 67), ('tcc', 67), ('tigi', 57), ('tcrd', 57), ('taiga', 50), ('gucci', 50)]",tgc,[],0
158,udilife,"[('simlife', 71), ('hi-life', 71), ('skinlife', 67), ('dailix', 62), ('ezlife', 62), ('golife', 62), ('life-do.plus', 53), ('morelife', 53), ('hiles', 50), ('olive', 50), ('miine', 50), ('belif', 50)]",udilife,[],0
159,calypso,"[('cap', 60), ('scalp x', 57), ('ciao', 55), ('casa', 55), ('cily', 55), ('cass', 55), ('champion', 53), ('glysomed', 53), ('may shop', 53), ('cc daily', 53), ('capitano', 53), ('rasto', 50), ('dyson', 50), ('colourpop', 50), ('aesop', 50), ('lasko', 50), ('alyea', 50), ('valor', 50)]",calypso,[],0
160,velcos,"[('ecos', 80), ('elecom', 67), ('vico', 60), ('ecostore', 57), ('venalisa', 57), ('vencedor', 57), ('ecowipes', 57), ('loshi', 55), ('vosun', 55), ('lotus', 55), ('filco', 55), ('melko', 55), ('etvos', 55), ('logos', 55), ('valor', 55), ('elishacoy', 53), ('avalon', 50), ('tescom', 50), ('eilles', 50)]",velcos,[],0
161,3m,"[('3q', 50)]",3m,[],0
162,rosy rosa,"[('oasy', 62), ('bon aroma', 56), ('miss rose', 56), ('granola house', 55), ('aronyx', 53), ('aroma zone', 53), ('saraya', 53), ('brooks', 53), ('joearo', 53), ('aroy-d', 53), ('tromso', 53), ('cosmos', 53), ('aroha triz', 53), ('tokyo star', 53), ('ecosoya brands', 52), ('dr.hows', 50), ('sapporo', 50), ('r.o.c.s', 50), ('iris ohyama', 50)]",rosy rosa,[],0
